,otg_id,electrical_capacity,geom
1,24853,0,0101000020E61000005226687231EE1D4061DF26274EA04A40
2,27805,0.63,0101000020E6100000A0F23FD0AD582440DBF2215E550C4940
3,26554,35.32,0101000020E610000090A23383E6BD22406F1A1A644A234940
4,24356,0,0101000020E610000053C5970CA1601C404A8D41568D7B4940
5,26508,5.93,0101000020E6100000EA528E1FECC52240B75CAFE87B544940
6,24708,366.01,0101000020E6100000B33FA88B63E21D40C32633DBFC364940
7,25748,0.61,0101000020E61000009E7E79C900F62140B0FDE1B193884940
8,25291,0,0101000020E61000003B9750B3A1A41D40D156B21E7FBE4940
9,23851,0,0101000020E61000003FD2D4A0101E2140069E551199354940
10,24961,6.18,0101000020E6100000D337F05B5E502440C37EF1A784D94940
11,28180,0.60,0101000020E6100000217CE587F3892140B26BD0B8E3584840
12,24173,0,0101000020E6100000DCFA5CD202B424401F36500FB8274A40
13,26024,0,0101000020E6100000D0869FDA75F1224098F6F3ABE4FD4940
14,26793,369.59,0101000020E6100000E10824DD55EA21407F3A6DA1FB0C4940
15,25894,0,0101000020E6100000BAFBCCFCC22B254058288944EEBF4840
16,25570,5.73,0101000020E61000001C0D46EB37251D40DAD871A854CC4A40
17,25332,0,0101000020E6100000A5AB314A362B2240B6372DD4CEFD4840
18,27012,4142.12,0101000020E6100000AD9D3CA5FCE92340862F4906903B4840
19,25872,36.94,0101000020E6100000B798E8E216AC274066B85F7F99DF4740
20,26962,0,0101000020E6100000E9ADEAA93BC520404861FFCBE24C4940
21,28402,0,0101000020E61000002ADB78577D0221407B11862FF15A4A40
22,28390,5.98,0101000020E6100000C56FD28FBB112940EE18266775FF4740
23,26573,0,0101000020E61000006A286DCD48072140F682969A153D4940
24,26206,0,0101000020E61000001D741097E8132240571AFD89E22B4940
25,27237,0,0101000020E6100000C71ACF3B87622540032570EBD5774940
26,24124,0,0101000020E6100000B4DAC94DD9F919401A72A054156E4940
27,26206,0,0101000020E6100000036D7E1288662240A4AE2C0F4B364940
28,24645,0,0101000020E610000005B9D13CDB242640EB47781DFAD44840
29,23929,0,0101000020E61000001CDEF4D1C5CD244073DDD7EEBE304A40
30,26795,0,0101000020E610000057E3E9859A0722408EB730C4D82E4940
31,27641,0.57,0101000020E610000068DF993F8A922340848D34732D054940
32,24618,0.60,0101000020E6100000A4B9E65509802140C643CEDE5C3B4940
33,28204,0,0101000020E6100000B0D7348EA6991C4070418569A7544940
34,23827,0,0101000020E6100000C1C4706B4B952140C9C84491381B4940
35,27031,375.72,0101000020E6100000253BFD4DD3CA2240F0025FC8B9B74940
36,26245,0,0101000020E6100000F9179A02B8AA1A405A6AE6A868EB4940
37,25827,0,0101000020E610000076AD9E952A451C4052B927FBE2AB4940
38,24158,0,0101000020E610000096562460C7C51B40C03741308B954940
39,28233,0,0101000020E6100000A4348E1D5A651B405C545A807A9B4940
40,25046,0,0101000020E61000002C3219EDE14022402FE14A3C76BC4940
41,24262,0,0101000020E6100000734A78BCD36B20409BA2E995869D4A40
42,24770,0,0101000020E6100000818CF2079A4F2040B705C638F1954A40
43,26508,0,0101000020E61000001711057E68E32240AB74864433504940
44,26796,0,0101000020E6100000048DA79FE24E2340798476BD4A424940
45,27847,0,0101000020E6100000EE4C2504DE5B24405AEFADF636F24840
46,26397,16.93,0101000020E61000007356DA528C0224404F38688C82024940
47,25939,0,0101000020E6100000F23A45555BCF23401E668EC2160B4940
48,27847,0,0101000020E6100000EE4C2504DE5B24405AEFADF636F24840
49,26397,0,0101000020E61000009128B992F00424407F2291F8BAFB4840
50,27805,0.60,0101000020E6100000A0F23FD0AD582440DBF2215E550C4940
51,23948,0,0101000020E61000009370517DA6281940F0E7912859964940
52,26294,0,0101000020E6100000CB3F7E13A4E418404864684B8C614940
53,24518,369.81,0101000020E610000002AB212FA80219406FB336751B674940
54,26110,0,0101000020E6100000178C26695D9D21409DDD2D7B3AF74740
55,24128,0,0101000020E6100000F3AC01D8774B2140C8BEA2B40FFF4940
56,25058,0,0101000020E61000001C4730AF80C421405139D3F218064A40
57,27919,0,0101000020E6100000D9274732A2912240083D1571C8A44940
58,28015,0,0101000020E6100000CBFE57781A2B2240CDBC870DAD954940
59,27010,37.98,0101000020E6100000B85967E12D5622405D92195ECEA94940
60,24935,0.58,0101000020E6100000002ED1946DCB2240898C2960FE874940
61,27919,0,0101000020E61000009DF7461F38A12240ACDF2A0CAB9D4940
62,27010,17.54,0101000020E610000056671FD64A43224092495B0F3C9F4940
63,27919,6.04,0101000020E61000006E09368C76C02240B64B2E693BA34940
64,25961,0,0101000020E61000001BA6EAB31E2A1A40A567AE6B9D9E4940
65,25933,0,0101000020E610000040DD0D388BF9194046B6CC4B08A94940
66,25941,636.08,0101000020E6100000CCA6F046B82E1A407523866EFAA64940
67,25775,0,0101000020E61000008A0DA7C2438B1A406AB2A4EA6B964940
68,28214,0,0101000020E6100000C9F7945EAF171B40A335005948994940
69,26686,0,0101000020E6100000B4927E143AA81B403233208400C04940
70,27887,393.07,0101000020E6100000F7B05633E2D01A406079EBE08FAC4940
71,26720,0,0101000020E61000003346FCB6D0D21A400931652740E94840
72,24033,168.22,0101000020E6100000104BF28F7E9E1B40DD718FD7E7684940
73,25448,0,0101000020E610000089F1B187D7381B40B3E2B2D6A0694940
74,26289,0.59,0101000020E6100000F10A14100F5E1B400EFA5EA4678C4940
75,26239,0,0101000020E61000008B0084B4B0951A40D9F4FA98737A4940
76,23727,362.74,0101000020E6100000CCCCCBA0D91C1B40CD735C7D007D4940
77,25710,0,0101000020E610000070F709A8EA0C1B40D6674AAE15834940
78,28238,0,0101000020E6100000A7CCF03A4F3E1A40E5FFA4E023D54940
79,26246,0,0101000020E610000087D6B22F4F881A4008B2E73243E44940
80,25756,0,0101000020E6100000FF691EDF83D71B400D842449628F4940
81,24606,176.38,0101000020E6100000A81FE3EAE8751C40A31EAE4CC3784940
82,28204,164.70,0101000020E6100000AE14F808163E1C40DB626BA6845A4940
83,24031,0,0101000020E6100000AF62A552F9B21B40B7375C5DA06E4940
84,25416,1439.97,0101000020E6100000C7F2CFBA347E1E40ABFFE4E520CC4740
85,24093,172.03,0101000020E6100000A8C3F742C6B21B40601E07EEBBB74940
86,24015,1337.21,0101000020E6100000DCA207AA214B1C40389C37A465C24940
87,24070,0,0101000020E61000006BF0BBFFAB001B40B2C40680E6D94940
88,24389,0,0101000020E610000080E035F645721B409CDEC93694EC4940
89,24388,0,0101000020E6100000CC37089333F91B408A645A10F4FB4940
90,24389,0,0101000020E6100000DA3BEF51E06A1B40134CF71791ED4940
91,26885,0.62,0101000020E6100000976E7DCC7D391D405150E4F7640A4A40
92,26285,0,0101000020E6100000085AA8563E451E406422D3029C3C4A40
93,25511,0,0101000020E6100000E7FFDD3B43871D40D37956FA5B264A40
94,27385,0,0101000020E6100000022D3A810A5B1D4098512FC386A94940
95,26324,0,0101000020E610000045DDE0FEAD7D1D40B4DD7BB4E09F4840
96,26219,0,0101000020E6100000F0B702E81F701E406C8A4F0F83994840
97,26219,16.51,0101000020E6100000F0B702E81F701E406C8A4F0F83994840
98,27277,0,0101000020E6100000FFEC45C7DD7E1E40FDF7EBA2FB094940
99,24708,375.95,0101000020E610000028AC43EE8C191E40D55C0ECAE33A4940
100,25195,364.39,0101000020E6100000D5407564EC131D40EA1B257D13634940
101,24162,16.17,0101000020E610000048943813B36A1E4033BCCF3A640C4A40
102,24821,16.22,0101000020E6100000B1028C864A601D40984653A5CE944A40
103,26942,0,0101000020E6100000F892BB6E03E11C40E60D9FD8EEB44A40
104,24802,0,0101000020E6100000B29AED4FF0391C405FD97B2C61D74A40
105,24600,661.37,0101000020E610000067C0375A01E81D409E528ACC34AF4940
106,27925,166.55,0101000020E610000004F6F6565FE31D40EEE9437F6EBB4940
107,24138,637.18,0101000020E6100000AC28EE97B15F1D40BE4416A075B54940
108,25074,0,0101000020E61000001265835791461D40C8EA8711B7C84940
109,24310,386.60,0101000020E6100000FBDE5943F30F1E4029268E48B5BC4940
110,25349,375.68,0101000020E61000001BE3C5E6B7851D407B113DE8C9C34940
111,26338,0,0101000020E610000081192EFC790C1E40E9E40B4D16CE4940
112,26458,16.84,0101000020E6100000EB5B033B846B1F40A35B3E70CC844940
113,25590,0,0101000020E61000004B8F09B2EC0D1F409F1845B06AA54940
114,25076,0,0101000020E6100000614F5DE07BC21E40A4AB22696CC74940
115,25118,172.15,0101000020E61000004E1D3E1B96601E40F2E1A8897FCE4940
116,25738,0,0101000020E6100000248B4F8691631E40FCB61837A7344940
117,26414,0,0101000020E6100000C9174864D4941E40BFCD1D808D264940
118,25724,6.14,0101000020E6100000BA2013D980DF2140695365BF10284B40
119,24684,165.09,0101000020E6100000A0970A01C08A1940A6159E9559D44940
120,26143,0,0101000020E6100000DE6F8C1BE4A6224017D5D76EFBE24840
121,28399,176.96,0101000020E610000051D725560460204088910EEF56B44840
122,25892,374.93,0101000020E61000007F58C805679520400F0D555B0E854840
123,25892,0,0101000020E61000007F58C805679520400F0D555B0E854840
124,26530,0,0101000020E6100000619CF08FE36D2040A7543AB4D5C04840
125,26761,171.29,0101000020E610000088D99E046AC42040D6E180C263C54840
126,26752,165.81,0101000020E61000001A76AF618C602040E7C1ABFA5AFA4840
127,26752,387.50,0101000020E61000005587C38D365020408D9E3BD80DF74840
128,23943,0,0101000020E6100000332E481421A120401B6E83D730F64840
129,24512,0,0101000020E6100000C6EC1C6D216D20408879D6B919D04740
130,25245,0.59,0101000020E610000062930F888EEF1D409B697DCD3A564A40
131,25185,388.97,0101000020E6100000855E26AED6882040A413678F09604840
132,25264,0,0101000020E610000065CBBDEA22302040CCB79763222F4940
133,26379,0,0101000020E61000009F4131DAA25D204074D0BE3729514940
134,25486,367.29,0101000020E6100000DE0CAD76E8142040147FFAFA9C6E4940
135,25486,0,0101000020E6100000DE0CAD76E8142040147FFAFA9C6E4940
136,27164,0,0101000020E610000033210FD870701F403EDEC482B4BD4940
137,26482,365.15,0101000020E610000083E381A1C43420408D49973949C94940
138,25419,0,0101000020E6100000D4CC0780FBA71F401E6A88E05C6B4A40
139,27689,5.80,0101000020E6100000DE6C9FDE7A4E2040972254B4106B4A40
140,26204,0,0101000020E6100000A950A2AB96252040EC8F3CA7F16B4A40
141,27689,16.21,0101000020E6100000DE6C9FDE7A4E2040972254B4106B4A40
142,25423,0,0101000020E6100000FB159E7A6E0D204068DD3190746A4A40
143,24583,0,0101000020E61000006F51B3159564204052E6A68D90874A40
144,23808,0,0101000020E61000006D847E0FD7F51F405AADF579A8C64A40
145,24107,0,0101000020E610000009BFD7C1B33220406795239787CB4A40
146,24221,6.14,0101000020E6100000AF83BF2ECF4A2040B9C40027EA014940
147,24221,37.52,0101000020E61000004F677C84872D2040A556BCFA7D034940
148,26086,0,0101000020E6100000531964D0A7B91F405A0A72CADAFD4840
149,24221,169.08,0101000020E610000087369FAAFA3E2040E72C9A480F004940
150,24436,0,0101000020E6100000437FE6B13E63204090F04646E8FC4840
151,27263,0,0101000020E6100000341D1FE89441214037E72298202E4840
152,24840,676.11,0101000020E61000009815F192F2222040F5BCDBC46D264A40
153,28202,655.36,0101000020E6100000FF993D66FD482140F5A9E0A0C2B64840
154,24596,0,0101000020E6100000E02F95ECC30C214025B3301CC2BE4840
155,24618,17.19,0101000020E6100000F54CC31DDF4721406D21B949B8314940
156,24618,0.58,0101000020E6100000A4B9E65509802140C643CEDE5C3B4940
157,23817,0,0101000020E6100000B89D6DF96E042140743CD575FB264940
158,24618,17.55,0101000020E6100000F54CC31DDF4721406D21B949B8314940
159,23851,5.74,0101000020E61000009049CBD800C12040320DAEF0BC2E4940
160,24618,0,0101000020E6100000A4B9E65509802140C643CEDE5C3B4940
161,24618,0.61,0101000020E6100000A4B9E65509802140C643CEDE5C3B4940
162,24618,0.59,0101000020E61000005704F901B9372140AB74CDB61E3A4940
163,26573,6.05,0101000020E6100000785AF1E262B72040BC0DE0C63F464940
164,23817,16.51,0101000020E6100000BAFB6FE34324214059660836162E4940
165,23817,0.61,0101000020E6100000E72718B20CF42040549F15D9F62C4940
166,23851,0.58,0101000020E61000003FD2D4A0101E2140069E551199354940
167,26962,17.12,0101000020E6100000A508E8805BC32040F84F097E96584940
168,25316,6.12,0101000020E61000005E25313BC51E214067DF835491654940
169,26573,34.63,0101000020E61000001B904265FBDA204020B7BD29C5464940
170,23920,0,0101000020E6100000D37139D1470C214043C775631B4B4940
171,27297,5.96,0101000020E610000080AF31F5D5322140038AA1DA73554940
172,26573,5.77,0101000020E6100000AC0FFDBE2CA52040895F19C297454940
173,26573,0,0101000020E61000006A286DCD48072140F682969A153D4940
174,24938,0,0101000020E61000009C0CC560073E2140B8B1BB94A0414940
175,26573,0,0101000020E610000029EF9AE2A6F5204061B63C42AD3B4940
176,26573,0,0101000020E6100000D5F5090FA1E220401B4869974C3D4940
177,27297,0,0101000020E610000064D15FA1D1652140604F460E12574940
178,26573,0,0101000020E6100000D51F96341FCF204079AAB7401C3C4940
179,25316,6.12,0101000020E6100000FA50114E320521408ECF6B41575A4940
180,25749,6.02,0101000020E610000029B82E5923182140DDADD9FD266E4940
181,27845,0,0101000020E61000002D343F031517214022199D6EF0D54840
182,26570,170.31,0101000020E6100000CAFB020DF51D21404252F2BC7FE54840
183,28044,0,0101000020E6100000F8924834BA2421402571ACB47EDE4840
184,28044,172.59,0101000020E610000098EEA07FE4442140B9AAF4FEB8E04840
185,26335,0,0101000020E6100000187A153C70DA204043DC4E36DCD74840
186,24251,34.59,0101000020E6100000B0CA91EA643421409EB37029F2F64840
187,26790,381.52,0101000020E61000007EB9F76549F82040A66BF5EB6CF54840
188,24829,0,0101000020E6100000D10FAE15A3EE2040E65F9F0E94E04940
189,24829,17.36,0101000020E6100000DF901114801A21404105DDA286E64940
190,23938,35.52,0101000020E610000010DD8DF11DB020407C87D97D42FC4840
191,23791,0,0101000020E61000003529E66AADBD20403D84AA6A35084940
192,26790,0,0101000020E6100000A50314E0CD0A2140EB66DE5100F64840
193,27342,178.54,0101000020E6100000225FC87027ED2040E3F3B77CC8044940
194,23941,0,0101000020E6100000E3B56C44D3C22040E4111062D5F74840
195,23941,16.56,0101000020E6100000C8EFBB5805ED204016969EF461FA4840
196,26790,0,0101000020E61000001E4BD36A641921406D5511CCFAF64840
197,26782,0,0101000020E6100000059D7F117EE120405F93CA20BBED4840
198,26666,0,0101000020E6100000849167F565472140697CC661A7F94840
199,24057,362.85,0101000020E61000009B2BAC36B81921404421CE9C19134940
200,23791,36.98,0101000020E610000021DE0F8EDDB820401ABA66F3A7064940
201,27643,0,0101000020E61000003FA71210C59C2040B0B01082210C4940
202,23650,0.62,0101000020E6100000D8511219721221401DF40879801B4940
203,24152,0,0101000020E610000044025718DE2021406CBA16BFE2FB4940
204,24203,358.52,0101000020E6100000F8E7846074312140F3FC55FA70064A40
205,24508,0,0101000020E6100000C567001D5D0421406D618718FD1A4A40
206,24203,169.17,0101000020E610000097DEF9F20D212140471CE92091064A40
207,27898,5.91,0101000020E6100000A2D0AF3ABCFB2040184661DBA6274A40
208,28402,6.15,0101000020E61000002ADB78577D0221407B11862FF15A4A40
209,26196,166.43,0101000020E6100000717173775A8520400CF47F28A86F4A40
210,26217,5.64,0101000020E610000096E9374D0F71204042B0446554724A40
211,26217,6.11,0101000020E610000096E9374D0F71204042B0446554724A40
212,26217,0,0101000020E610000096E9374D0F71204042B0446554724A40
213,25050,5.95,0101000020E6100000D2E9B7839B50214024560F6EE0CD4940
214,25050,0,0101000020E6100000D2E9B7839B50214024560F6EE0CD4940
215,27504,0,0101000020E6100000A0B7D004BDC92040135C8B2EC7D14940
216,24943,0,0101000020E6100000A7770D24ED92204046E20BE500614B40
217,24943,0,0101000020E61000001BDE85FE6DBA204027FDE5A16A7E4B40
218,24152,5.82,0101000020E610000027A8FF37393C21409ECD7FF0DFF84940
219,24846,0.61,0101000020E61000006AA6715461EB20406ABC1A1DC4C34A40
220,24188,176.74,0101000020E610000062C25D71DEB82140771876BFC4694840
221,24878,0.60,0101000020E610000035A0A6ECE9B321403832E9E9F8714840
222,24878,0,0101000020E610000035A0A6ECE9B321403832E9E9F8714840
223,24110,175.49,0101000020E6100000E1A8DE699D172240B583B625C1434840
224,24260,5.81,0101000020E6100000F59E088532CB21406B435593A6974940
225,25360,5.77,0101000020E6100000B5F23D97384E2140B9364750BCA34940
226,25360,6.18,0101000020E6100000B5F23D97384E2140B9364750BCA34940
227,26562,0,0101000020E6100000BBFA505C35C32140FA8A1C23BDE24840
228,26591,16.03,0101000020E6100000E9B4FDB7ABEE2140E81374C6BB054940
229,26591,0,0101000020E6100000E9B4FDB7ABEE2140E81374C6BB054940
230,27433,0,0101000020E61000007E1800A1957521402EA323F43E024940
231,26591,0,0101000020E6100000E9B4FDB7ABEE2140E81374C6BB054940
232,26793,0,0101000020E610000063960BD635062240BB950F2B26154940
233,28228,0,0101000020E610000030A4C30B4D81214034176E1113264940
234,26593,0,0101000020E6100000D369F92EDEB12140DB6E43A9D0FE4840
235,28228,17.15,0101000020E6100000095E839F1AAF21402806C4F65F274940
236,25762,37.57,0101000020E610000069D4DB61EDE62140AE60F7B634194940
237,26793,166.72,0101000020E610000028EEAF2B9AF1214005F8C8B1780F4940
238,25759,5.94,0101000020E6100000901078C8ADD92140C14F29E245224940
239,24618,0,0101000020E61000005704F901B9372140AB74CDB61E3A4940
240,24396,168.96,0101000020E6100000CBC391E30E7121406B830E088D3E4940
241,26795,16.06,0101000020E6100000229672AED20522400AE0529907354940
242,26794,5.71,0101000020E6100000D580D81E8ACC2140345403F2EB3C4940
243,27221,179.51,0101000020E610000029D6D07FB495214091CF0515A6264940
244,27665,0,0101000020E6100000C66388452D23224072C86FFEAA244940
245,26794,0,0101000020E6100000C6F3A2BE1DAE21403023E43A98394940
246,24618,0.62,0101000020E61000005704F901B9372140AB74CDB61E3A4940
247,28228,36.87,0101000020E61000009F8ED5E915A1214068733F8538264940
248,25671,0,0101000020E610000096BDBFF436A42140C6E61F93452E4940
249,26797,36.18,0101000020E6100000C8DAA2F7F09D2140FD3DA0FF98304940
250,24618,0.60,0101000020E6100000A4B9E65509802140C643CEDE5C3B4940
251,26799,169.41,0101000020E61000005CFC66CCA4802140D0904A48D1324940
252,26575,17.51,0101000020E6100000451FF94D018F21406D1A2F7B91464940
253,26489,0,0101000020E6100000E6DB0167CC0D22402F3B813AF14E4940
254,26489,0,0101000020E61000007E503E7005C72140CC7AC8A0C3494940
255,26489,0,0101000020E61000008E643EECFB2C2240E00C46119F4F4940
256,26489,5.78,0101000020E61000009761C9A311DA2140AC8C6D4583444940
257,26489,0,0101000020E6100000C751B9393ACD21404CAA02ECA9474940
258,26489,17.36,0101000020E61000007E503E7005C72140CC7AC8A0C3494940
259,26489,5.70,0101000020E610000080E96B4845EE2140BADF4DE6E9484940
260,25748,0,0101000020E61000009E7E79C900F62140B0FDE1B193884940
261,25748,0,0101000020E6100000C42D2D96ABF02140975BE78E9A7C4940
262,24269,0,0101000020E6100000B57DCCFF2FCE2140312BD38FB86B4940
263,25748,0.59,0101000020E61000009E7E79C900F62140B0FDE1B193884940
264,26798,0,0101000020E610000094CD02BEDF5221400ADD04F2D0824940
265,24260,0,0101000020E6100000F59E088532CB21406B435593A6974940
266,25378,5.97,0101000020E6100000DFD11B3BB3A12140F03E0F9984834940
267,28091,0,0101000020E610000098E3C1815A9D21407C7FC8E7B1884A40
268,25218,0,0101000020E6100000A78B1E5937882140FD43E46F6F8A4A40
269,28209,0,0101000020E6100000188CA7FF31AB2140822A4CB6218A4A40
270,25049,0,0101000020E6100000C26CFC8724642140AB0EC1765BC24940
271,28387,0,0101000020E610000093FF1B6BC212224030B9469BD4BC4940
272,25047,6.01,0101000020E6100000A06C04D905CB2140BDC58671C4CE4940
273,24078,0,0101000020E610000009907B0AA6512140D0561269FEE14940
274,24010,0.60,0101000020E61000008EA76204DB84214088B8BBFD77D04940
275,27850,5.76,0101000020E6100000994C7041FAB421409873F8C498DF4940
276,25506,0,0101000020E6100000B3622ABCF9DE214060A108154FDB4940
277,24010,0.62,0101000020E61000008EA76204DB84214088B8BBFD77D04940
278,27819,6.02,0101000020E61000008F729586790E2240B1FEB95977EC4940
279,24010,0,0101000020E610000051EE9E6063AB2140D8CC751790D54940
280,24830,37.81,0101000020E6100000B8D252732C592140A89F3EAC29D14940
281,24010,6.08,0101000020E610000051EE9E6063AB2140D8CC751790D54940
282,24010,0.59,0101000020E61000008EA76204DB84214088B8BBFD77D04940
283,24081,0,0101000020E6100000AAB98C887E862140FE795D9448DE4940
284,24255,0,0101000020E6100000EDFA729920D82140A75894D5CB1D4A40
285,24184,0,0101000020E610000037CB2B2009C521408D5626B32F224A40
286,24430,0,0101000020E61000002B70E9F1E8952140A9889E01060D4A40
287,24255,0.60,0101000020E61000002A1BEE2B92E6214067A429A1D90A4A40
288,23874,0,0101000020E6100000ADDD6322C24F214035F7CE92580B4A40
289,24255,5.89,0101000020E61000004CC660711BF2214056110E06D0164A40
290,24316,0.62,0101000020E61000009A492A05C23621401490F06DEF164A40
291,24549,0,0101000020E61000009D97C938A49C214016762B7A191C4A40
292,26658,37.49,0101000020E610000073EA76A8A639214037C469929A264A40
293,24580,0,0101000020E6100000FA2C58CA27D221401177DE2B03404A40
294,26489,0,0101000020E6100000724CEE264EE32140FCDB71FB3C514940
295,26489,5.89,0101000020E6100000724CEE264EE32140FCDB71FB3C514940
296,26489,0,0101000020E61000002D728B7975B521402304B003F54B4940
297,27297,0,0101000020E610000061EBC2B69A33214018E8032A5B4F4940
298,26489,168.96,0101000020E61000007B55A65DA1EB21402E1B06A80E4C4940
299,26489,5.77,0101000020E61000002D728B7975B521402304B003F54B4940
300,24752,16.92,0101000020E6100000E704960DB07021401A80CE8634464940
301,24269,6.13,0101000020E61000009A28480DE4D62140E616A067D9704940
302,24907,0.60,0101000020E6100000FB9B349FDB8221408BFF0C50CD604940
303,24269,0,0101000020E6100000EBC085D66CEA2140C267E400716A4940
304,24907,0,0101000020E6100000C8D5FD824373214030D79686FD5C4940
305,24907,0,0101000020E61000000BEB4E56DD672140FF45A624C4634940
306,24907,0,0101000020E6100000E258F62D1195214066F5982A54614940
307,25782,16.85,0101000020E6100000D08D4AEF15712140C508AB3F57734940
308,25503,0,0101000020E610000053706D794EC92140B747A61DA2524940
309,24907,0.62,0101000020E6100000FB9B349FDB8221408BFF0C50CD604940
310,24269,17.31,0101000020E6100000815B99DE8CC121401441E566216A4940
311,25781,35.29,0101000020E6100000A3AD49E550FF214078F3CFB6295D4940
312,24907,0,0101000020E6100000FB9B349FDB8221408BFF0C50CD604940
313,24269,0,0101000020E6100000B57DCCFF2FCE2140312BD38FB86B4940
314,24580,663.50,0101000020E6100000166C6EDD50D72140854C400939444A40
315,28209,639.25,0101000020E6100000188CA7FF31AB2140822A4CB6218A4A40
316,28292,0,0101000020E6100000DBBEE1A17FAB2140E8D11D21EA844A40
317,27521,0,0101000020E6100000BB00334999B12140AFCE1ADE987D4A40
318,26946,0,0101000020E61000006AF95271BF5B22407AC80FAAE0484B40
319,26101,0,0101000020E610000045549552787F2240F7EEA1EC09ED4740
320,26101,0,0101000020E6100000764C0746334722400257F34006E44740
321,27253,0,0101000020E61000005DA6ED589849224072221314AA074840
322,24580,0,0101000020E6100000FA2C58CA27D221401177DE2B03404A40
323,25429,0,0101000020E6100000695886597FCE2340BE57FF4D98D54A40
324,24539,0,0101000020E6100000594E29139EB82240D627D7BD99504840
325,24089,0,0101000020E61000004974EB7310BA224075D32CBC46574840
326,26852,0,0101000020E6100000A1B549DD13A52240F7D17716A75D4840
327,24257,37.24,0101000020E6100000E62DCB9173452140A47235EC2A9B4A40
328,24836,0,0101000020E6100000322428643D4421401FCB2EEE02DB4A40
329,27242,0,0101000020E6100000476CD2EA30582140E993D3024CE84A40
330,25724,17.22,0101000020E6100000BA2013D980DF2140695365BF10284B40
331,25388,0,0101000020E610000059595B44B37322408E1282C6C1984840
332,26494,1422.27,0101000020E61000002B24BE284A7C2240E6EED3AE369B4840
333,27194,0,0101000020E6100000982925BEABD12240E83D9671E9E64840
334,24222,0,0101000020E6100000A9AD775678812240C5599C6C48E94840
335,27194,0,0101000020E61000003E86196D91E32240A4AFAA46E0E64840
336,25598,35.01,0101000020E61000001BFFF4ADEB252240D1DBD3B45AF64840
337,25593,0,0101000020E61000008B1A6B40EB852240631B51EC27064940
338,25028,0,0101000020E610000053D0E8CD8C4022407A6A0579BC074940
339,26852,0,0101000020E610000034C1025EC18C2240F7C0CE02845F4840
340,27375,0,0101000020E61000007A222614ED262240645171F64C704840
341,23704,0,0101000020E610000010F54E6C06822240D5967A42C56E4840
342,27858,6.14,0101000020E61000007440D440B63A2240FC26D1D692094A40
343,24293,0,0101000020E610000028A799F2608E22404D1A93AF8D174A40
344,27825,0,0101000020E6100000BA73B739F583224098BDC1CAE5054A40
345,27858,0,0101000020E61000007440D440B63A2240FC26D1D692094A40
346,24293,6.05,0101000020E61000004869E7E172442240B5B78215E1214A40
347,26611,0,0101000020E6100000B7BC14C99B4622403DB72E9C0D7A4840
348,28383,0.61,0101000020E6100000DC7F45475B7022402436CE72F6894840
349,24994,0,0101000020E6100000289467435E5322403CEA140811124940
350,26707,0,0101000020E6100000D2EC9222DA512240CE8B8F4267174940
351,24994,0,0101000020E61000005BD735D46756224015AFBD98DB1E4940
352,26543,0,0101000020E610000024A9642EE399224073356D670C294940
353,24994,17.24,0101000020E610000016A19A2B6D4F22409B16FDAA441E4940
354,27697,16.51,0101000020E6100000B7B161466A1C224028872F5FB01D4940
355,25516,0,0101000020E6100000684F444FE636224075E31DA81D0D4940
356,26206,668.87,0101000020E6100000F3C815BBBD432240CA082F1AC62D4940
357,26543,0.60,0101000020E6100000FDD2EE776A832240BD1A4E04471D4940
358,26795,0,0101000020E6100000C9C9B499ADD52140E184CC61F1364940
359,24040,0,0101000020E61000002D6E57E9166022401AEBC7F043284940
360,24040,0,0101000020E6100000D3B9DAE3782D22408653809FA7274940
361,26795,16.50,0101000020E6100000229672AED20522400AE0529907354940
362,25191,37.26,0101000020E61000005F0544AC784322401A3E391C96384940
363,26206,16.01,0101000020E61000001D741097E8132240571AFD89E22B4940
364,26206,0.62,0101000020E610000006818CF6D02922406D4847B9FC2F4940
365,26489,5.61,0101000020E6100000C751B9393ACD21404CAA02ECA9474940
366,26536,5.73,0101000020E6100000868A2614D393224097A5FA22DB6A4940
367,26536,16.51,0101000020E61000003570195C2D8922409B755F331F604940
368,24935,0,0101000020E610000040C2284EC6C52240BED69FDDEE8C4940
369,26843,0,0101000020E6100000388360B1545922403CB4362E2D874940
370,24935,6.16,0101000020E6100000BD2482E7CAC32240DF48D17920934940
371,26843,16.23,0101000020E6100000388360B1545922403CB4362E2D874940
372,25748,0.59,0101000020E61000009E7E79C900F62140B0FDE1B193884940
373,24959,0,0101000020E6100000D850DC6E3D5A2240AF6F974184924940
374,28387,0,0101000020E61000008BC052058B0422402716648E56BD4940
375,27031,0,0101000020E61000002E21971B0AD422408AD028FB83B94940
376,25046,0,0101000020E6100000577FD87B10422240C640A644B9CC4940
377,27031,0.59,0101000020E6100000AE247B3831BB224022D2C08346B14940
378,27009,5.73,0101000020E6100000807A8EBA2B71224049AD2B645FC14940
379,25055,5.91,0101000020E6100000C9EF109CF1CE2240DFF9374954DD4940
380,25055,6.15,0101000020E61000007C66B60778C42240556D1A9FA5E34940
381,24445,0,0101000020E61000003D64ACD85A0822408DB11CD56AFC4940
382,23937,16.40,0101000020E6100000DF6B0FB0238622406EC6DFC234FC4940
383,23937,0,0101000020E61000008BAF7E41346322404101ED661EF04940
384,27924,6.12,0101000020E61000005791953D4D402240A7DE361AFCEA4940
