0101000020E61000000000503F99E928406C8003ECB30E4A40,170.75
0101000020E61000000007DE2D41B4274080F71FB2444E4940,136.46
0101000020E6100000000C89EDC6B5214064E075F575E34740,674.4499999999999
0101000020E6100000000F79981DA62840B89EBCB2F2D74940,97.55000000000001
0101000020E61000000010BE107A6D244017028F56780F4B40,370.73
0101000020E6100000001162890C18284015B3575599774840,658.07
0101000020E61000000012ADA414B8274095B84146E27E4940,95.35000000000001
0101000020E61000000015FC3E85892040B32029C03CB74840,661.37
0101000020E61000000015FD3341EE2140F212F28DFE434840,163.43
0101000020E6100000001C3967480421405989D572D99E4840,370.79
0101000020E6100000001C913BA7FA25404B00AA34FE1B4940,394.84
0101000020E6100000001F03BD414428405AEBBC3AC5F74940,50.739999999999995
0101000020E61000000020EBF04E8A20408F7C98BC1EF14840,738.9100000000001
0101000020E61000000026C9CD66DD1A4055286A17C9B14940,1328.7
0101000020E6100000002B7677ADD52140BD4E9C49F1364940,381.1
0101000020E6100000002FFE8BA0EF21405BBBEB08CBF14940,368.46
0101000020E6100000003AA891BD092A40F1B4DF8CA4C14A40,96.03
0101000020E61000000041681FD7C126400692DD2F52334840,228.99
0101000020E610000000469C6D2A242640BABAC9C0732B4B40,371.24
0101000020E6100000004B859EA74229409D9470D255944940,106.62
0101000020E6100000004D4CE770A62140C436F94981704940,362.92
0101000020E6100000005246E51BA22340FB1E66C689004A40,218.39999999999998
0101000020E61000000054256D65832A404D825DC810844A40,71.13
0101000020E610000000546FC3FD822740657575BFC4804A40,1380.84
0101000020E610000000569B1607002C40FAFA3A3C40224A40,124.73999999999998
0101000020E61000000059F814751E2A40922F37ED70254A40,5.93
0101000020E61000000063DB471D9324405B2EDCA9A86D4940,110.91999999999999
0101000020E610000000694A934E971E4031E286800E154840,677.21
0101000020E6100000006B4B5976BC2440F27D8EE9D8354B40,179.65
0101000020E610000000709A06E1D12840B7B5EF53BE9A4A40,116.26999999999998
0101000020E6100000007296134C65254051F44D19C3B44940,125.75
0101000020E610000000745AE323E22540B061183360184A40,166.34
0101000020E610000000767D14F4C229400E835F51136D4940,1346.87
0101000020E6100000007755A7024C2640BFA4D600C9794940,177.87
0101000020E6100000007EE805389E184046DC8A32A8604940,826.88
0101000020E610000000853359B5212540C7912C6E21114940,179.27
0101000020E610000000873B3160EA1C4022F6390038DC4940,652.19
0101000020E610000000886CDA7EEF1D40946B71D6630B4A40,371.66
0101000020E6100000008D23B1E6C226403EC658044A0D4940,212.04
0101000020E61000000095AE30CB9628400CC6CACF9C044B40,112.10999999999999
0101000020E6100000009E0BFA86B6234071B1D01651F84840,422.47999999999996
0101000020E610000000A125B8E0032D40DCBE54FC76AE4940,66.02
0101000020E610000000A3BA4320E528406BA8DDFB9D7F4940,626.9
0101000020E610000000AE92E68446254035E9E68432044940,67.00999999999999
0101000020E610000000B0AA7EABD02640E76E86A5D6484A40,72.63000000000001
0101000020E610000000B1D4269EA72C407CE514DDA2AF4A40,7.27
